Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
12411766496,"Sep 14, 2024, 11:47:15 PM",Evening Ride,Ride,,906,5.13,135.0,3,false,,,activities/13233084498.fit.gz,,,906.0,906.0,5129.6,8.466,5.662,8.0,7.0,177.0,182.2,6.0,0.0,,,,,135.0,126.0,,,160.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.662,0.0,,,,,,,,,,,,,,,,,,,,,""
12411525743,"Sep 14, 2024, 10:54:41 PM",Afternoon Ride,Ride,,1090,4.79,162.0,12,false,,,activities/13232827283.fit.gz,,,1090.0,997.0,4798.6,9.099,4.813,43.0,41.0,177.4,189.6,18.2,0.0,,,,,162.0,138.0,,,220.0,,,12.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.402,115.4,,,,,,,,,,,,,,,,,,,,,""
12411418874,"Sep 14, 2024, 9:29:06 PM",Afternoon pickleball,Workout,"",4514,0.89,170.0,5,false,,,activities/13232711710.fit.gz,,,4514.0,1349.0,895.2,2.75,0.664,0.0,0.0,183.3,183.5,1.8,0.0,,,110.0,60.0,170.0,115.0,,,529.0,,,5.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.198,0.0,,,,,,,,,,,2192.0,,,,,,,,,,""
12411062170,"Sep 14, 2024, 8:44:09 PM",Afternoon Ride,Ride,"",1954,10.12,161.0,18,false,,,activities/13232323099.fit.gz,,,1954.0,1775.0,10120.8,9.066,5.702,89.0,87.0,128.0,188.0,18.3,0.0,,,,,161.0,136.0,,,362.0,,,18.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.18,222.8,,,,,,,,,,,,,,,,,,,,,media/dd6c0679-4191-4307-9840-5a7b73d54b6d.mp4
12409578624,"Sep 14, 2024, 3:08:05 PM",Morning Tennis,Workout,,6048,2.70,179.0,23,false,,,activities/13230713288.fit.gz,,,6048.0,3569.0,2708.3,2.177,0.759,0.0,0.0,233.8,234.4,1.3,0.0,,,124.0,61.0,179.0,127.0,,,785.0,,,23.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.448,0.0,,,,,,,,,,,5326.0,,,,,,,,,,""
12396290577,"Sep 13, 2024, 12:47:04 AM",Evening Run,Run,"",833,2.73,189.0,50,false,"",On Cloudsurfer,activities/13216394266.fit.gz,,,833.0,833.0,2731.0,5.674,3.278,9.0,4.0,180.4,187.0,11.5,0.2,,,87.0,85.0,189.0,176.0,,386.0,223.0,,,50.0,321160.0,,,,,,,,383.0,834.0,,,0.0,,1.0,2756.9,,,,,,,,,,,,,,,,19487204.0,,,,,,,,,,0.0,3.278,0.0,,,,2336.0,,,,,3.31,,,,,,,,,,,,""
12395969848,"Sep 12, 2024, 11:25:59 PM",Evening Run,Run,"",1729,5.85,177.0,69,false,"",On Cloudsurfer,activities/13216055870.fit.gz,,,1729.0,1726.0,5849.4,8.646,3.389,7.0,13.0,173.2,181.0,8.1,-0.1,,,87.0,83.0,177.0,164.0,,382.0,443.0,,,69.0,659334.0,,,,,,,,382.0,1730.0,,,0.0,,1.0,5861.3,,,,,,,,,,,,,,,,19487204.0,,,,,,,,,,0.0,3.383,0.0,,,,4802.0,,,,,3.396,,,,,,,,,,,,""
12388385976,"Sep 12, 2024, 12:39:01 AM",Evening Ride,Ride,,1252,5.37,130.0,4,false,,,activities/13207915515.fit.gz,,,1252.0,1176.0,5378.2,8.13,4.573,15.0,21.0,181.0,194.0,8.9,-0.1,,,,,130.0,118.0,,,184.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.296,47.3,,,,,,,,,,,,,,,,,,,,,""
12388152116,"Sep 11, 2024, 11:48:58 PM",Evening Run,Run,"",2607,7.98,174.0,82,false,"",Brooks Ghost 14,activities/13207667476.fit.gz,,,2607.0,2457.0,7984.4,8.472,3.25,34.0,33.0,175.8,189.8,30.5,0.0,,,106.0,83.0,174.0,161.0,,347.0,625.0,,,82.0,865533.0,,,,,,,,349.0,2608.0,,,0.0,,1.0,8093.4,,,,,,,,,,,,,,,,15683006.0,,,,,,,,,,0.0,3.063,0.0,,,,6912.0,,,,,3.294,,,,,,,,,,,,""
12388142510,"Sep 11, 2024, 11:23:10 PM",Evening Ride,Ride,,1362,6.72,148.0,8,false,,,activities/13207657503.fit.gz,,,1362.0,1262.0,6726.0,16.255,5.33,27.0,24.0,173.6,183.6,49.1,0.1,,,,,148.0,127.0,,,230.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.938,0.0,,,,,,,,,,,,,,,,,,,,,""
12379635213,"Sep 10, 2024, 11:23:51 PM",Evening Run,Run,"",3556,8.68,165.0,55,false,"",Brooks Ghost 14,activities/13198578954.fit.gz,,,3556.0,2848.0,8680.4,15.138,3.048,14.0,19.0,176.6,188.0,32.2,0.0,,,84.0,80.0,165.0,146.0,,321.0,691.0,,,55.0,925765.0,,,,,,,,308.0,3557.0,,,0.0,,1.0,8744.8,,,,,,,,,,,,,,,,15683006.0,,,,,,,,,,0.0,2.441,0.0,,,,7776.0,,,,,3.071,,,,,,,,,,,,""
12371230082,"Sep 10, 2024, 2:15:35 AM",Night Weight Training,Weight Training,,2541,0,155.0,10,false,,,activities/13189729883.fit.gz,,,2541.0,2541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,155.0,115.0,,,330.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,28.0,,,,,,,,,,""
12354111559,"Sep 8, 2024, 1:27:37 AM",Evening Ride,Ride,,1043,5.85,150.0,7,false,,,activities/13171366087.fit.gz,,,1043.0,1043.0,5849.9,8.676,5.609,16.0,10.0,178.8,184.6,12.4,0.1,,,,,150.0,123.0,,,177.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.609,647.5,,,,,,,,,,,,,,,,,,,,,""
12350103589,"Sep 7, 2024, 11:37:16 AM",Morning Run,Run,"",10826,29.40,169.0,178,false,"",Brooks Ghost 14,activities/13167050128.fit.gz,,,10826.0,9785.0,29405.3,5.086,3.005,110.0,106.0,180.2,194.4,44.4,0.0,,,88.0,83.0,169.0,146.0,,351.0,2264.0,,,178.0,3430261.0,,,,,5.0,,,344.0,10827.0,,176.0,0.0,,1.0,29745.4,,,,,,,,,,,,,,,,15683006.0,,,,,,,,,,0.0,2.716,5585.1,,,,27238.0,,,,,3.04,,,,,,,,,,,,""
12337249447,"Sep 5, 2024, 11:42:03 PM",Evening Run,Run,"",2348,7.92,183.0,109,false,"",Brooks Ghost 14,activities/13153173119.fit.gz,,,2348.0,2323.0,7921.6,11.916,3.41,16.0,12.0,176.4,187.4,10.9,0.0,,,87.0,83.0,183.0,168.0,,378.0,611.0,,,109.0,878636.0,,,,,5.0,,,377.0,2349.0,,41.0,0.0,,1.0,7970.5,,,,,,,,,,,,,,,,15683006.0,,,,,,,,,,0.0,3.374,0.0,,,,6456.0,,,,,3.431,,,,,,,,,,,,""
12328976651,"Sep 4, 2024, 11:45:34 PM",Evening Run,Run,Props to the ffrt people who acknowledged me while looking borderline dead ,3151,10.51,178.0,126,false,"",Brooks Ghost 14,activities/13144181841.fit.gz,,,3151.0,3151.0,10516.7,5.44,3.338,16.0,17.0,179.8,189.2,8.9,0.0,,,84.0,80.0,178.0,165.0,,386.0,809.0,,,126.0,1215457.0,,,,,5.0,,,386.0,3152.0,0.0,56.0,0.0,,1.0,10570.3,,,,,,,,,,,,,,,,15683006.0,,,,,,,,,,0.0,3.338,167.7,,,,8458.0,,,,,3.355,,,,,,,,,,,,media/ae82f4df-96b9-437a-bbde-815b33ab4760.mp4
12320025291,"Sep 3, 2024, 11:26:39 PM",Evening Run,Run,Htf do people reach above 170 in candence. Does that mean I'm tall? ,3128,8.06,166.0,31,false,"",Brooks Ghost 14,activities/13134169599.fit.gz,,,3128.0,2788.0,8067.0,5.842,2.893,17.0,22.0,178.0,194.2,19.5,-0.1,,,118.0,79.0,166.0,140.0,,336.0,605.0,,,31.0,906471.0,,,,,2.0,,,328.0,2989.0,0.0,13.0,0.0,,1.0,8124.5,,,,,,,,,,,,,,,,15683006.0,,,,,,,,,,0.0,2.579,0.0,,,,7108.0,,,,,2.914,,,,,,,,,,,,""
12301761715,"Sep 1, 2024, 6:56:34 PM",Afternoon Walk,Walk,,5490,3.72,117.0,6,false,,,activities/13113698079.fit.gz,,,5490.0,2810.0,3724.7,3.022,1.326,51.0,45.0,202.0,221.8,21.0,0.0,,,78.0,52.0,117.0,94.0,,,317.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.678,0.0,,,,4496.0,,,,,,,,,,,,,,,,,""
12293489281,"Aug 31, 2024, 10:57:07 PM",Afternoon Pickleball,Workout,"",3298,0.92,150.0,3,false,"",,activities/13104877544.fit.gz,,,3298.0,1319.0,927.1,1.932,0.703,0.0,0.0,183.3,183.5,9.3,0.0,,,123.0,57.0,150.0,98.0,,,275.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.281,0.0,,,,,,,,,,,1838.0,,,,,,,,,,""
12293048288,"Aug 31, 2024, 9:29:30 PM",Afternoon Ride,Ride,,2026,9.65,146.0,15,false,,,activities/13104412027.fit.gz,,,2026.0,1950.0,9657.7,7.146,4.953,45.0,44.0,177.4,189.6,14.4,0.0,,,,,146.0,132.0,,,366.0,,,15.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.767,0.0,,,,,,,,,,,,,,,,,,,,,""
12290913730,"Aug 31, 2024, 11:41:50 AM",BBM vol.25 to close out the last 6,Run,(15:27) and (Our ces bike guardian was very taken aback by 20:09),12102,32.94,186.0,374,false,"",Brooks Ghost 14,activities/13102172050.fit.gz,,,12102.0,12094.0,32942.4,7.362,2.724,103.0,100.0,175.0,190.8,46.5,0.0,,,123.0,81.0,186.0,159.0,,335.0,2707.0,,,374.0,3737493.0,,,,,5.0,,,328.0,12104.0,0.0,218.0,0.0,,1.0,33206.0,,,,,,,,,,,,,,,,15683006.0,,,,,,,,,,0.0,2.722,6536.7,,,,30192.0,,,,,2.746,,,,,,,,,,,,media/9fb41739-3f19-439e-9ac0-bef0e53296cc.jpg
12277737013,"Aug 30, 2024, 1:08:12 AM",Evening Run,Run,"",1592,5.29,183.0,77,false,"",Brooks Ghost 14,activities/13088389451.fit.gz,,,1592.0,1592.0,5293.8,5.156,3.325,14.0,9.0,177.0,183.6,11.2,0.1,,,86.0,79.0,183.0,169.0,,377.0,411.0,,,77.0,600508.0,,,,,6.0,,,377.0,1593.0,,42.0,0.0,,1.0,5333.3,,,,,,,,,,,,,,,,15683006.0,,,,,,,,,,0.0,3.325,0.0,,,,4190.0,,,,,3.35,,,,,,,,,,,,""
12277430371,"Aug 30, 2024, 12:04:00 AM",Evening Run,Run,"",1040,3.38,178.0,28,false,"",Brooks Ghost 14,activities/13088070990.fit.gz,,,1040.0,1021.0,3386.1,7.466,3.317,7.0,14.0,173.6,186.6,9.3,-0.2,,,86.0,80.0,178.0,156.0,,401.0,248.0,,,28.0,386348.0,,,,,6.0,,,401.0,1042.0,,26.0,0.0,,1.0,3398.4,,,,,,,,,,,,,,,,15683006.0,,,,,,,,,,0.0,3.256,0.0,,,,2538.0,,,,,3.329,,,,,,,,,,,,""
12260656641,"Aug 28, 2024, 1:58:56 AM",Evening Ride,Ride,,1422,6.06,136.0,4,false,,,activities/13069896114.fit.gz,,,1422.0,1287.0,6066.9,7.35,4.714,20.0,21.0,190.2,200.8,20.8,0.0,,,,,136.0,117.0,,,198.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.266,19.7,,,,,,,,,,,,,,,,,,,,,""
12251691685,"Aug 27, 2024, 2:16:40 AM",Night Weight Training,Weight Training,,2670,0,161.0,11,false,,,activities/13060596826.fit.gz,,,2670.0,2670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,161.0,114.0,,,341.0,,,11.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,8.0,,,,,,,,,,""
12242484067,"Aug 25, 2024, 8:44:36 PM",Afternoon Tennis,Workout,"",4614,2.01,167.0,10,false,,,activities/13051016121.fit.gz,,,4614.0,2576.0,2009.5,2.534,0.78,0.0,0.0,179.9,180.1,2.9,0.0,,,124.0,59.0,167.0,119.0,,,550.0,,,10.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.436,0.0,,,,,,,,,,,3978.0,,,,,,,,,,media/ba656aab-6dda-405a-b61e-eef014fd08c9.mp4|media/88abb3fb-9a29-4e1e-9d24-3e77740f3279.mp4
12232020626,"Aug 24, 2024, 4:59:05 PM",Lunch Ride,Ride,,808,4.63,150.0,13,false,,,activities/13040091500.fit.gz,,,808.0,808.0,4639.0,8.306,5.741,17.0,19.0,180.6,188.6,8.6,0.0,,,,,150.0,144.0,,,183.0,,,13.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.741,569.8,,,,,,,,,,,,,,,,,,,,,""
12230174376,"Aug 24, 2024, 11:40:01 AM",Morning Run,Run,Wish the run today was longer so i don't have to wait for another week to find out whether im committing to a marathon this year ,7105,19.29,169.0,169,false,"",Brooks Ghost 14,activities/13038176998.fit.gz,,,7105.0,7098.0,19289.0,5.828,2.718,53.0,53.0,176.0,189.4,9.5,0.0,,,87.0,81.0,169.0,153.0,,343.0,1546.0,,,169.0,2194124.0,,,,,5.0,,,333.0,7107.0,,128.0,0.0,,1.0,19430.3,,,,,,,,,,,,,,,,15683006.0,,,,,,,,,,0.0,2.715,6492.4,,,,17364.0,,,,,2.737,,,,,,,,,,,,""
12218906338,"Aug 23, 2024, 4:17:43 AM",Night Ride,Ride,,1124,5.40,148.0,9,false,,,activities/13026427061.fit.gz,,,1124.0,1093.0,5406.0,16.803,4.946,11.0,8.0,177.6,183.4,7.2,0.1,,,,,148.0,134.0,,,218.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.81,81.1,,,,,,,,,,,,,,,,,,,,,""
12218044779,"Aug 22, 2024, 11:04:53 PM",Evening Run,Run,Who does dusable know here 🤔,4058,12.88,181.0,167,false,"",Brooks Ghost 14,activities/13025526639.fit.gz,,,4058.0,4030.0,12886.2,5.454,3.198,43.0,39.0,178.4,191.8,10.7,0.0,,,84.0,79.0,181.0,165.0,,369.0,1022.0,,,167.0,1488879.0,,,,,4.0,,,370.0,4059.0,0.0,44.0,0.0,,1.0,13005.9,,,,,,,,,,,,,,,,15683006.0,,,,,,,,,,0.0,3.176,0.0,,,,10680.0,,,,,3.227,,,,,,,,,,,,media/6d43dc90-abe9-4feb-aace-782bcaacfa4d.jpg
12209599212,"Aug 21, 2024, 11:37:37 PM",Evening Run,Run,Back to the zoo lot for the first time in two years for like 30 seconds ,2220,5.00,158.0,14,false,"",Brooks Ghost 14,activities/13016761782.fit.gz,,,2220.0,1833.0,5007.8,4.686,2.732,22.0,12.0,182.6,192.0,18.0,0.2,,,106.0,78.0,158.0,133.0,,306.0,416.0,,,14.0,563628.0,,,,,2.0,,,290.0,2221.0,0.0,8.0,0.0,,1.0,5089.2,,,,,,,,,,,,,,,,15683006.0,,,,,,,,,,0.0,2.256,17.1,,,,4872.0,,,,,2.776,,,,,,,,,,,,""
12191856534,"Aug 20, 2024, 12:34:09 AM",Evening badminton 🏸,Workout,"",1044,0.14,149.0,3,false,,,activities/12997734309.fit.gz,,,1044.0,1044.0,144.7,2.2,0.139,0.0,0.0,0.0,0.0,0.0,0.0,,,123.0,58.0,149.0,114.0,,,139.0,,,3.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.139,0.0,,,,,,,,,,,980.0,,,,,,,,,,""
12186677698,"Aug 19, 2024, 11:35:45 AM",Morning Run,Run,,3196,7.80,167.0,16,false,,,activities/12992098033.fit.gz,,,3196.0,2916.0,7800.2,4.004,2.675,24.0,22.0,176.4,189.0,22.8,0.0,,,82.0,79.0,167.0,134.0,,320.0,591.0,,,16.0,915561.0,,,,,,,,308.0,3199.0,,,0.0,,1.0,7894.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.441,4.2,,,,7586.0,,,,,2.707,,,,,,,,,,,,""
12175095007,"Aug 18, 2024, 12:23:31 AM",Evening Tennis,Workout,easily handled thao and kelvin ft [strava://athletes/18720631/15]Harrison Powell ,2582,1.84,154.0,9,false,"",,activities/12979097191.fit.gz,,,2582.0,2059.0,1842.8,2.73,0.895,0.0,0.0,193.1,194.4,4.0,0.0,,,123.0,57.0,154.0,122.0,,,374.0,,,9.0,,,,,,2.0,,,,,0.0,9.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.714,0.0,,,,,,,,,,,3070.0,,,,,,,,,,media/84e004f7-0bf8-426a-8e21-4d2537fa67a0.jpg
12173842180,"Aug 17, 2024, 7:39:59 PM",Afternoon Ride,Ride,,1754,7.01,155.0,10,false,,,activities/12977667477.fit.gz,,,1754.0,1493.0,7015.7,20.788,4.699,232.0,227.0,88.0,203.2,49.7,0.0,,,,,155.0,127.0,,,285.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,""
12172545544,"Aug 17, 2024, 3:51:07 PM",Morning Swim,Swim,,3296,"2,075",186.0,95,false,,,activities/12976230060.fit.gz,,,3296.0,3223.0,2075.0,1.472,0.644,0.0,0.0,0.0,0.0,0.0,0.0,,,,16.0,186.0,146.0,,,658.0,,,95.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.63,0.0,,,,,,25.0,,,,,,,,,,,,,,,""
12158523230,"Aug 15, 2024, 11:36:07 PM",Evening Run,Run,,2784,8.84,182.0,119,false,,,activities/12960346649.fit.gz,,,2784.0,2748.0,8845.3,8.808,3.219,24.0,22.0,183.2,189.2,25.4,0.0,,,83.0,79.0,182.0,166.0,,381.0,700.0,,,119.0,1048178.0,,,,,,,,381.0,2785.0,,,0.0,,1.0,8920.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.177,0.0,,,,7224.0,,,,,3.246,,,,,,,,,,,,""
12150153264,"Aug 15, 2024, 1:05:30 AM",Evening Ride,Ride,,1556,6.88,139.0,6,false,,,activities/12950059835.fit.gz,,,1556.0,1490.0,6882.1,6.955,4.619,13.0,20.0,181.4,195.8,39.2,-0.1,,,,,139.0,119.0,,,235.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.423,0.0,,,,,,,,,,,,,,,,,,,,,""
12149935561,"Aug 14, 2024, 11:48:15 PM",Evening Run,Run,"",3276,10.33,180.0,148,false,"",Brooks Ghost 14,activities/12949823874.fit.gz,,,3276.0,3240.0,10335.2,9.418,3.19,37.0,36.0,179.8,191.6,34.0,0.0,,,109.0,78.0,180.0,168.0,,356.0,823.0,,,148.0,1156910.0,,,,,5.0,,,358.0,3277.0,,58.0,0.0,,1.0,10462.3,,,,,,,,,,,,,,,,15683006.0,,,,,,,,,,0.0,3.155,0.0,,,,8464.0,,,,,3.229,,,,,,,,,,,,""
12149617744,"Aug 14, 2024, 11:21:16 PM",Evening Ride,Ride,,1321,6.71,158.0,13,false,,,activities/12949487077.fit.gz,,,1321.0,1306.0,6715.5,8.595,5.142,17.0,19.0,179.8,188.4,10.2,0.0,,,,,158.0,135.0,,,255.0,,,13.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.084,0.0,,,,,,,,,,,,,,,,,,,,,""
12141528139,"Aug 13, 2024, 11:24:29 PM",Evening Run,Run,,3594,8.14,158.0,45,false,,,activities/12941018219.fit.gz,,,3594.0,2915.0,8146.0,6.804,2.795,12.0,24.0,178.4,199.6,16.6,-0.1,,,114.0,79.0,158.0,144.0,,323.0,630.0,,,45.0,920316.0,,,,,,,,314.0,3134.0,,,0.0,,1.0,8179.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.267,0.0,,,,7442.0,,,,,2.806,,,,,,,,,,,,""
12124106611,"Aug 11, 2024, 10:53:14 PM",Afternoon Ride,Ride,,1703,8.69,154.0,13,false,,,activities/12922770661.fit.gz,,,1703.0,1619.0,8691.0,8.97,5.368,63.0,61.0,165.8,187.2,45.9,0.0,,,,,154.0,133.0,,,301.0,,,13.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.103,492.9,,,,,,,,,,,,,,,,,,,,,""
12123364965,"Aug 11, 2024, 8:01:05 PM",Afternoon Ride,Ride,,1540,7.35,173.0,32,false,,,activities/12921990069.fit.gz,,,1540.0,1314.0,7350.8,9.116,5.594,96.0,61.0,156.6,194.4,26.9,0.5,,,,,173.0,152.0,,,353.0,,,32.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.773,0.0,,,,,,,,,,,,,,,,,,,,,""
12122020777,"Aug 11, 2024, 4:54:44 PM",Lunch Ride,Ride,,843,2.90,123.0,2,false,,,activities/12920576664.fit.gz,,,843.0,740.0,2899.4,6.238,3.918,26.0,18.0,177.0,189.2,9.3,0.2,,,,,123.0,109.0,,,105.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.439,0.0,,,,,,,,,,,,,,,,,,,,,""
12114464608,"Aug 10, 2024, 7:10:21 PM",Afternoon Row,Rowing,,3877,421,161.0,1,false,,,activities/12912618347.fit.gz,,,3877.0,263.0,421.5,4.157,1.602,0.0,0.0,205.8,206.8,1.5,0.0,,,44.0,28.0,161.0,113.0,,,47.0,,,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.109,0.0,,,,,,,,,,,,,,,,,,,,,""
12099366741,"Aug 8, 2024, 11:20:54 PM",Evening Run,Run,a lil annoyed at how much i sweated even though the temperature was nice ,3438,11.27,180.0,149,false,"",Brooks Ghost 14,activities/12896738381.fit.gz,,,3438.0,3396.0,11274.9,5.07,3.32,26.0,27.0,185.6,197.6,11.3,0.0,,,116.0,78.0,180.0,166.0,,380.0,866.0,,,149.0,1291868.0,,,,,6.0,,,382.0,3439.0,,89.0,0.0,,1.0,11329.0,,,,,,,,,,,,,,,,15683006.0,,,,,,,,,,0.0,3.279,0.0,,,,8864.0,,,,,3.336,,,,,,,,,,,,""
12082132647,"Aug 6, 2024, 11:27:47 PM",Evening Run,Run,Not running with [strava://athletes/27218112/15]Connor Hagimori again ,2627,7.13,184.0,93,false,,,activities/12878727278.fit.gz,,,2627.0,2161.0,7129.0,4.938,3.299,50.0,59.0,177.0,196.4,30.5,-0.2,,,85.0,79.0,184.0,167.0,,387.0,557.0,,,93.0,811249.0,,,,,,,,385.0,2333.0,0.0,,0.0,,1.0,7355.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.714,0.0,,,,5568.0,,,,,3.404,,,,,,,,,,,,""
12073538640,"Aug 6, 2024, 2:20:05 AM",Night Weight Training,Weight Training,,2289,0,177.0,16,false,,,activities/12869743290.fit.gz,,,2289.0,2289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,177.0,127.0,,,345.0,,,16.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,8.0,,,,,,,,,,""
12062820132,"Aug 4, 2024, 4:48:08 PM",Lunch Swim,Swim,Watching Olympics really makes you try harder ,3157,"2,025",198.0,91,false,,,activities/12858505766.fit.gz,,,3157.0,3106.0,2025.0,1.088,0.652,0.0,0.0,0.0,0.0,0.0,0.0,,,,16.0,198.0,147.0,,,612.0,,,91.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.641,0.0,,,,,,25.0,,,,,,,,,,,,,,,""
12056067182,"Aug 3, 2024, 11:27:40 PM",Evening Ride,Ride,riding it very slow is probably more impressive than riding very fast ,1924,8.05,149.0,11,false,"",,activities/12851445457.fit.gz,,,1924.0,1891.0,8053.3,11.144,4.259,42.0,46.0,176.0,197.6,38.1,0.0,,,,,149.0,126.0,,,313.0,,,11.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.186,0.0,,,,,,,,,,,,,,,,,,,,,""
12055222748,"Aug 3, 2024, 8:03:42 PM",Afternoon Tennis,Workout,Asses handled by William 2-6 ,3754,1.98,172.0,17,false,,,activities/12850558397.fit.gz,,,3754.0,2417.0,1986.1,2.492,0.822,0.0,0.0,180.5,180.6,2.2,0.0,,,114.0,56.0,172.0,130.0,,,581.0,,,17.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.529,0.0,,,,,,,,,,,3680.0,,,,,,,,,,""
